# created from stats.mat file and x.mat file
# link to original paper: https://doi.org/10.1007/s00348-023-03577-z
2,1
x-coordinate,y-coordinate,mean u-velocity
metre,metre,metre/sec
x,y,U_mean
-0.0703116356374001,0.0328618129263552,-0.338551906092789
-0.0703116356374001,0.0320360024845905,-0.328200916713248
-0.0703116356374001,0.0312101920428258,-0.3179688764673
-0.0703116356374001,0.030384381601061,-0.309963242034656
-0.0703116356374001,0.0295585711592963,-0.301005776038755
-0.0703116356374001,0.0287327607175316,-0.291544877957891
-0.0703116356374001,0.0279069502757668,-0.280568198248556
-0.0703116356374001,0.0270811398340021,-0.269613460033538
-0.0703116356374001,0.0262553293922374,-0.259268343581144
-0.0703116356374001,0.0254295189504726,-0.248754730762064
-0.0703116356374001,0.0246037085087079,-0.239179325507733
-0.0703116356374001,0.0237778980669432,-0.228839485746227
-0.0703116356374001,0.0229520876251784,-0.21946522079374
-0.0703116356374001,0.0221262771834137,-0.20950220234768
-0.0703116356374001,0.021300466741649,-0.19948740078256
-0.0703116356374001,0.0204746562998842,-0.189786636854854
-0.0703116356374001,0.0196488458581195,-0.180369770821688
-0.0703116356374001,0.0188230354163548,-0.170973922116639
-0.0703116356374001,0.01799722497459,-0.162428902552637
-0.0703116356374001,0.0171714145328253,-0.154945839388858
-0.0703116356374001,0.0163456040910606,-0.145881587479039
-0.0703116356374001,0.0155197936492958,-0.137242779951556
-0.0703116356374001,0.0146939832075311,-0.126361110490032
-0.0703116356374001,0.0138681727657663,-0.116809554686044
-0.0703116356374001,0.0130423623240016,-0.107740175144401
-0.0703116356374001,0.0122165518822369,-0.0996380100614868
-0.0703116356374001,0.0113907414404721,-0.0931840506800819
-0.0703116356374001,0.0105649309987074,-0.0864946972237749
-0.0703116356374001,0.00973912055694268,-0.0801348537357928
-0.0703116356374001,0.00891331011517794,-0.0722603018446059
-0.0703116356374001,0.00808749967341321,-0.0643654779206261
-0.0703116356374001,0.00726168923164847,-0.0584234768026831
-0.0703116356374001,0.00643587878988373,-0.052373676169182
-0.0703116356374001,0.005610068348119,-0.0469635476057388
-0.0703116356374001,0.00478425790635427,-0.0414550698714365
-0.0703116356374001,0.00395844746458953,-0.0367146934972983
-0.0703116356374001,0.0031326370228248,-0.0316593851313583
-0.0703116356374001,0.00230682658106007,-0.0269294428917459
-0.0703116356374001,0.00148101613929533,-0.0225783491708589
-0.0703116356374001,0.00065520569753059,-0.0192297670952115
-0.0703116356374001,-0.00017060474423414,-0.0167171678777716
-0.0703116356374001,-0.00099641518599887,-0.014586070430408
-0.0703116356374001,-0.00182222562776361,-0.0127778349170859
-0.0703116356374001,-0.00264803606952835,-0.0121268045463015
-0.0703116356374001,-0.00347384651129308,-0.0110485708962176
-0.0703116356374001,-0.00429965695305782,-0.0110979392584312
-0.0703116356374001,-0.00512546739482255,-0.0113611179429849
-0.0703116356374001,-0.00595127783658728,-0.0128537656046209
-0.0703116356374001,-0.00677708827835203,-0.0136624706539966
-0.0703116356374001,-0.00760289872011676,-0.0135180622321595
-0.0703116356374001,-0.00842870916188149,-0.0137861598658469
-0.0703116356374001,-0.00925451960364623,-0.0144098229923607
-0.0703116356374001,-0.010080330045411,-0.0167021427240544
-0.0703116356374001,-0.0109061404871757,-0.0199014868641699
-0.0703116356374001,-0.0117319509289404,-0.0236200335382896
-0.0703116356374001,-0.0125577613707052,-0.0277546040618596
-0.0703116356374001,-0.0133835718124699,-0.0319454294764301
-0.0703116356374001,-0.0142093822542346,-0.0360182895472331
-0.0703116356374001,-0.0150351926959994,-0.0400673001676915
-0.0703116356374001,-0.0158610031377641,-0.0447256940562698
-0.0703116356374001,-0.0166868135795288,-0.0519990609278927
-0.0703116356374001,-0.0175126240212936,-0.0596713098565307
-0.0703116356374001,-0.0183384344630583,-0.0672645574809019
-0.0703116356374001,-0.019164244904823,-0.0768714141978759
-0.0703116356374001,-0.0199900553465878,-0.0850601527855413
-0.0703116356374001,-0.0208158657883525,-0.0927442071920999
-0.0703116356374001,-0.0216416762301172,-0.0983865101546488
-0.0703116356374001,-0.022467486671882,-0.106183253214086
-0.0703116356374001,-0.0232932971136467,-0.11826344699087
-0.0703116356374001,-0.0241191075554114,-0.133257656046208
-0.0703116356374001,-0.0249449179971762,-0.150425384758711
-0.0703116356374001,-0.0257707284389409,-0.166992047698901
-0.0703116356374001,-0.0265965388807057,-0.184393441401155
-0.0703116356374001,-0.0274223493224704,-0.2007580398733
-0.0703116356374001,-0.0282481597642351,-0.22093705980995
-0.0703116356374001,-0.0290739702059999,-0.246069282653251
-0.0703116356374001,-0.0298997806477646,-0.271881155207751
-0.0703116356374001,-0.0307255910895293,-0.296076333147009
-0.0703116356374001,-0.0315514015312941,-0.323779079560276
-0.0703116356374001,-0.0323772119730588,-0.348234455002795
-0.0703116356374001,-0.0332030224148235,-0.375708842929011
-0.0703116356374001,-0.0340288328565883,-0.404632472517235
-0.0703116356374001,-0.034854643298353,-0.43078047326253
-0.0703116356374001,-0.0356804537401177,-0.449891902366313
-0.0703116356374001,-0.0365062641818825,-0.463146949878889
-0.0703116356374001,-0.0373320746236472,-0.471638487050494
-0.0703116356374001,-0.0381578850654119,-0.479727982112912
-0.0703116356374001,-0.0389836955071767,-0.486528980808645
-0.0703116356374001,-0.0398095059489414,-0.492726349916154
-0.0703116356374001,-0.0406353163907061,-0.497709752189305
-0.0703116356374001,-0.0414611268324709,-0.501261710452767
-0.0703116356374001,-0.0422869372742356,-0.503830803055711
-0.0703116356374001,-0.0431127477160003,-0.504864706539966
-0.0703116356374001,-0.0439385581577651,-0.505712196757965
-0.0703116356374001,-0.0447643685995298,-0.506534883547606
-0.0703116356374001,-0.0455901790412945,-0.507123219675797
-0.0703116356374001,-0.0464159894830593,-0.507601699273337
-0.0703116356374001,-0.047241799924824,-0.508169822992361
-0.0703116356374001,-0.0480676103665887,-0.508623528973356
-0.0703116356374001,-0.0488934208083535,-0.508880149059065
-0.0703116356374001,-0.0497192312501182,-0.508990005589715
